Community 1 - Period: (1669 - 1775 - Number of books: 310
Name;URI;Begin;End
Vaderlandsche liederen, voor het genootschap van wapenhandel [...] te Leyden.;http://data.bibliotheken.nl/id/nbt/p300363834;1785;1785
Beschrijving der stad Leyden.;http://data.bibliotheken.nl/id/nbt/p296857505;1781;1781
Het boek der psalmen, nevens de gezangen bij de hervormde kerk van Nederland in gebruik;http://data.bibliotheken.nl/id/nbt/p397617186;1790;1790
Historie der stad en meyerye van 'sHertogenbosch.;http://data.bibliotheken.nl/id/nbt/p189591986;1776;1776
Vermakelykheden van Brabant, en deszelfs onderhoorige landen. Vervattende een [...] beschryving der steden [...] van dit hertogdom.;http://data.bibliotheken.nl/id/nbt/p400413582;1777;1777
Vaderlandsche merkwaerdigheden in het merkwaerdig jaar 1782.;http://data.bibliotheken.nl/id/nbt/p17033225X;1783;1783
Utrechtsche provinciale staatscourier;http://data.bibliotheken.nl/id/nbt/p175106908;1787;1787
Stukken tot het zogenaamd Haagsch dankadres aan [...] Willem V. betrekkelyk;http://data.bibliotheken.nl/id/nbt/p169287106;1783;1783
Adelyk en aanzienelyk wapen-boek van de Zeven Provincien.;http://data.bibliotheken.nl/id/nbt/p158238494;1760;1760
Aan de leden van het genootschap van wapenhandel, onder de zinspreuk: voor dorp, vrijheid en vaderland, [...] te Hazaartswoude;http://data.bibliotheken.nl/id/nbt/p307084922;1785;1785
Insinuatie en protest uit naame van Hendrik Gellink, lieutenant van de compagnie wyk no. 60. [...] Aan [...] Cornelis Wyerbroek in qualityt als oudste colonel van de burgerye der stad Amsterdam. Door mr. Joan Bernd Commelin, advocaat alhier [...] geexploicteerd;http://data.bibliotheken.nl/id/nbt/p303960620;1749;1749
"Amsteldamsche jaarboeken, behelzende de merkwaardigste geschiedenissen; welken, zo binnen de stad als daaromtrent, zijn voorgevallen.";http://data.bibliotheken.nl/id/nbt/p17422267X;1781;1781
Janus Janus-zoon.;http://data.bibliotheken.nl/id/nbt/p292520409;1801;1801
Naamwyzer van de heeren geëligeerden, edelen en ridderschappe, en van de regenten der stad Utrecht [...]. Over [...] 1784;http://data.bibliotheken.nl/id/nbt/p229997422;1784;1784
Voor oprechte vaderlanders wetenswaardige echte copiën, van het opgerigte nationale fonds;http://data.bibliotheken.nl/id/nbt/p173535410;1787;1787
Vaderlandsche liederen voor de gewapende studenten;http://data.bibliotheken.nl/id/nbt/p241270367;1785;1785
Exemplaer-boeck inhoudende d'alder-gebruyckelyckste geschriften.;http://data.bibliotheken.nl/id/nbt/p401031411;1618;1618
De achtste maart, MDCCLXXXVII.;http://data.bibliotheken.nl/id/nbt/p173662072;1787;1787
Histoire de Guilaume III. roy d'Angleterre [...]. Par medailles, inscriptions, arcs de triomphe.;http://data.bibliotheken.nl/id/nbt/p102419892;1692;1692
Theorie der schoone kunsten en wetenschappen.;http://data.bibliotheken.nl/id/nbt/p180496808;1778;1778
Verhandeling over de bouwkunde.;http://data.bibliotheken.nl/id/nbt/p260842338;1781;1789
De Amsteldamsche schouburg aen den hedendaegschen Cato.;http://data.bibliotheken.nl/id/nbt/p212366408;1738;1738
Verzameling van gedenkstukken in Nederland.;http://data.bibliotheken.nl/id/nbt/p197487289;1777;1777
De gewapende burgercorpsen en de antipatriottische geestlyken, in verscheide brieven aan een vaderlandsch predikant;http://data.bibliotheken.nl/id/nbt/p192008714;1786;1786
Vaderlandsche historie, verkort.;http://data.bibliotheken.nl/id/nbt/p308076192;1782;1782
Physiögnomische catechismus. Bevattende de gronden en beginselen der gelaadkennis;http://data.bibliotheken.nl/id/nbt/p161821847;1780;1780
Naauwkeurig historiesch verhaal. Van de verrichtingen der Pruisische troupen, voor Amsterdam;http://data.bibliotheken.nl/id/nbt/p176588264;1788;1788
Les voyages de Jean Struys, en Moscovie, en Tartarie, en Perse, aux Indes, & en plusieurs autres païs étrangers.;http://data.bibliotheken.nl/id/nbt/p39761635X;1720;1720
Handelingen van de Municipaliteit der stad Amsterdam.;http://data.bibliotheken.nl/id/nbt/p173195407;1795;1795
Reize en ontdekkingen in de binnen-landen van Africa.;http://data.bibliotheken.nl/id/nbt/p153653388;1800;1800
Handelingen van de Municipaliteit der stad Amsterdam [...]. Bijlagen;http://data.bibliotheken.nl/id/nbt/p173198767;1795;1795
Politicque denk- en handelwyze van den burger Lieve van Ollefen, zoo voor als na de omwending van 1787 en 1795.;http://data.bibliotheken.nl/id/nbt/p183494008;1797;1797
Beschryving der zinnebeelden dewelke op den 8 maart 1786, gediend hebben by de maaltyd gegeeven in de St. Joris Doelen, door het schutters exercitie gezelschap in 'sGravenhage [...] benevens alle de stukken, die 'er op dien dag [...] zyn voorgeleezen en gezongen;http://data.bibliotheken.nl/id/nbt/p216993970;1786;1786
Zendbrief van den eerzaamen Jonas Kikkersloot, aan [...] Jogchem Kraaijepoot;http://data.bibliotheken.nl/id/nbt/p164947396;1779;1779
Prince-vlag almanach, Oranje boven! Voor't jaar onzes Heeren 1785;http://data.bibliotheken.nl/id/nbt/p160359139;1785;1785
"Tegenwoordige staat der Vereenigde Nederlanden; een en twintigste deel; vervattende het vervolg der beschryving van Stad en Lande.";http://data.bibliotheken.nl/id/nbt/p156048906;1794;1794
Reis langs den Rhijn.;http://data.bibliotheken.nl/id/nbt/p31265961X;1797;1797
Naamregister der predikanten, zo van de Nederduitsche, als Walsche en Engelsche kerken [...]. Mitsgaders [...] der [...] professoren van de [...] hooge schoolen [...]. Verandert tot den eersten january 1785;http://data.bibliotheken.nl/id/nbt/p226128954;1785;1785
Stichtse almanach, op't jaar [...] 1781;http://data.bibliotheken.nl/id/nbt/p229934323;1781;1781
De al te groote vryheid der drukpers, geregtelyk tegen gesprooken en bepaalt;http://data.bibliotheken.nl/id/nbt/p310269792;1760;1769
Les saisons, poëme.;http://data.bibliotheken.nl/id/nbt/p399364862;1771;1771
Afbeeldinge van het medalie-kabinet, van Jacob de Wilde;http://data.bibliotheken.nl/id/nbt/p102609926;1691;1691
De gewigtigste geschiedenissen des Bybels, afgebeeld in twee honderd twee en vijftig printverbeeldingen. Op nieuw geteekend, en door de voornaamste meesters in het koper gesneden. Met eene zaaklijke uitbreiding opgehelderd.;http://data.bibliotheken.nl/id/nbt/p190416556;1791;1791
Viertal dichtstukken, bij gelegenheid van de overgifte der vaendelen aan [...] het genootschap van wapenhandel [...] binnen Leyden;http://data.bibliotheken.nl/id/nbt/p306721899;1784;1784
Historisch onderzoek over de speelkaerten.;http://data.bibliotheken.nl/id/nbt/p232673500;1780;1780
Rommelzootje, opgedischt voor de hedendaagsche patriötten: of Doolende ridders van de droevige figuur [...] opgesteld [...] door een genootschap van oranje klanten, om te dienen tot een nieuwe jaars geschenk;http://data.bibliotheken.nl/id/nbt/p173851924;1787;1787
Stichtse almanach, op't jaar [...] 1783;http://data.bibliotheken.nl/id/nbt/p229994105;1783;1783
De stryd en val der reusen. In drie zangen;http://data.bibliotheken.nl/id/nbt/p263119327;1787;1787
Verhandeling over de oorsprong van het kolven;http://data.bibliotheken.nl/id/nbt/p184565626;1792;1792
Marsch, voor de burger-compagnie: De zwarte knegten, te Utrecht.;http://data.bibliotheken.nl/id/nbt/p401326063;1784;1784
Tegenwoordige staat van het landschap Drenthe.;http://data.bibliotheken.nl/id/nbt/p283592222;1795;1795
Bijdragen, ter aankweeking van eendracht, stad- en vaderlandliefde [...] voor de [...] schutterij der stad Leyden. Uitgegeven: door de vergadering van quartiermeesters derzelve;http://data.bibliotheken.nl/id/nbt/p173550517;1786;1786
De domkop.;http://data.bibliotheken.nl/id/nbt/p172288061;1795;1795
Naamwyzer van de heeren geëligeerden, edelen en ridderschappe, en van de regenten der stad Utrecht [...]. Over [...] 1783;http://data.bibliotheken.nl/id/nbt/p229994377;1783;1783
"De vlugt van Willem den Vyfden; of De zegepraal der Bataafsche vryheid. Klugtige opera.";http://data.bibliotheken.nl/id/nbt/p314078037;1790;1799
Verhandeling over prenten.;http://data.bibliotheken.nl/id/nbt/p231580940;1787;1787
Beknopte historie der lotgevallen, betreffende het doorluchtig huis van Oranje en Nassau;http://data.bibliotheken.nl/id/nbt/p24467101X;1788;1788
Monument voor Amsterdam in drie zangen;http://data.bibliotheken.nl/id/nbt/p236602365;1791;1799
"Verward Nederland; of, Geschiedenissen der Vereenigde Nederlanden, van den jaare MDCCLXXX-MDCCLXXXVII.";http://data.bibliotheken.nl/id/nbt/p297676326;1792;1792
Lak, vernis, en verf-konst, om alle zoorten van lakken, vernisse en verven te bereyden;http://data.bibliotheken.nl/id/nbt/p317304496;1767;1767
"Naamlyst van het beroemd [...] kabinet teekeningen, crayonnen en miniatuuren [...]. Alles [...] by een verzameld door [...] Michiel Oudaan. 't Welk verkogt zal worden te Rotterdam [...] ten huize van den overleedenen, op maandag den 3den november 1766 [...] door de boekverkoopers, J. Bosch, J. Burgvliet, en R. Arrenberg; by welken deeze naamlyst te bekomen is";http://data.bibliotheken.nl/id/nbt/p21711301X;1766;1766
Naamregister der predikanten, zo van de Nederduitsche, als Walsche en Engelsche kerken [...]. Mitsgaders [...] der [...] professoren van de [...] hooge schoolen [...]. Verandert tot den eersten january 1780;http://data.bibliotheken.nl/id/nbt/p226128652;1780;1780
"Bekroonde dichtstukken op het hooge huwelijk; uitgegeeven door bestuurderen van het dichtlievend genootschap in 'sGraavenhaage, onder de spreuk: Kunstliefde spaart geen vlijt";http://data.bibliotheken.nl/id/nbt/p180355570;1790;1790
Tabvlae genealogicae, sive Stemmata deorum, regum, principum, virorum illustrium, qui per id tempus, quod Varroni mythicum dicitur, vel vixisse [...] creduntur.;http://data.bibliotheken.nl/id/nbt/p195447107;1783;1783
Reistogt naar en door Oostïndiën.;http://data.bibliotheken.nl/id/nbt/p189141212;1775;1775
De spectator der studenten;http://data.bibliotheken.nl/id/nbt/p240058569;1774;1774
Nieuw algemeen schilders, vergulders en konstverlakkers handboek.;http://data.bibliotheken.nl/id/nbt/p26052977X;1790;1790
Nieuw en volkomen woordenboek van konsten en weetenschappen.;http://data.bibliotheken.nl/id/nbt/p176586407;1769;1769
Eerste beginsel van de teecken-konst.;http://data.bibliotheken.nl/id/nbt/p400535084;1700;1799
Catalogue d'une partie du superbe cabinet de tableaux de [...] monseigneur le prince d'Orange et de Nassau.;http://data.bibliotheken.nl/id/nbt/p201920433;1770;1770
De vaderlandsche zanger van het jaar MDCCLXXXI.;http://data.bibliotheken.nl/id/nbt/p184450306;1781;1781
Stichtse almanach, op't schrikkel-jaar [...] 1784;http://data.bibliotheken.nl/id/nbt/p229996582;1784;1784
Dichtstukjes, uitgesproken op het vriendenmael der algemeene vergaderinge van het tael- en dichtlievende genootschap, onder de spreuk: Studium scientiarum genitrix [...] bij de eerste tegenwoordigheid van [...] Jan Jacob Elsevier;http://data.bibliotheken.nl/id/nbt/p298706741;1784;1784
De dankbaarheid aan haaren oranjelievenden kunstvriend Jn. van Hoogstraten, voor zyne zeegenlieve versjes op de Haegsche meiboomen.;http://data.bibliotheken.nl/id/nbt/p244835411;1787;1787
"Beschryving van alle de plegtigheden, voorgevallen by de verkiezing van [...] Paul Engelbert Voet van Winsen; zoo tot raad in de vroedschap als tot capitein van de compagnie het Papevaandel";http://data.bibliotheken.nl/id/nbt/p202256383;1784;1784
Aanwyzinge van het capitaal, en derzelver verdeelinge by de respective kamers, in de geoctroieerde Nederlandsche Oost- en West-Indische Compagnien;http://data.bibliotheken.nl/id/nbt/p39547051X;1780;1780
Neerlands heldendaaden ter zee.;http://data.bibliotheken.nl/id/nbt/p169312720;1783;1783
"Myne kleeding; of oeconomisch plan, ter verkryging van een rykelyk inkomen.";http://data.bibliotheken.nl/id/nbt/p300382774;1780;1780
Marsch van het exercitie genootschap, ter sinspreuk voerende Tot nut der schuttery, te Amsterdam.;http://data.bibliotheken.nl/id/nbt/p40132642X;1780;1789
Ontzaglyke doch nuttige beschouwing van het akelig treur-tooneel [...] vertoond in den brandenden Amsteldamsen schouburg.;http://data.bibliotheken.nl/id/nbt/p316163228;1772;1772
Ontwerp tot eene vereeniging tusschen de schutterye der stad Leyden [...] en de vry-compagnie, welke men voorneemens is [...] opterichten.;http://data.bibliotheken.nl/id/nbt/p169223949;1783;1783
Brief van een onder de burgery der stad Leyden onpartydig burger [...] betreffende de aangedaane hoon aan de ed. manhafte krygsraad en burgerye der stad Leyden;http://data.bibliotheken.nl/id/nbt/p17009362X;1783;1783
Tweede iets, over het request door [...] het genootschap. van wapenhandel, Pro patria & libertate te Utrecht. Aan de [...] vroedschap [...] gepræsenteerd, vervattende twee nadere brieven [...] over de ongepastheid van het zelve;http://data.bibliotheken.nl/id/nbt/p314057145;1785;1785
Community 5 - Period: (1736 - 1759 - Number of books: 79
Name;URI;Begin;End
De ontleeder der gebreeken, zynde een aangenaam vertoog over de opperheerschende feilen dezer eeuw.;http://data.bibliotheken.nl/id/nbt/p166004510;1724;1724
Ordonnantie gemaakt by die van den geregte der stadt Leyden, op't stuk van de schutterye ende nagtwagte;http://data.bibliotheken.nl/id/nbt/p229722792;1749;1749
Het eerste eeuwgetijde van het boekdrukkers en boekverkoopers gilde binnen Utrecht.;http://data.bibliotheken.nl/id/nbt/p201939088;1763;1763
Naamregister of verzaameling van Nederduytsche boeken, die zedert [...] 1640. tot 1741. zyn uytgekomen.;http://data.bibliotheken.nl/id/nbt/p303767391;1754;1754
Wegwyzer, of Korte beschryvinge van de stadt Amsterdam;http://data.bibliotheken.nl/id/nbt/p184406870;1737;1737
De leermeester der zeden, vertoont in Horatius zinnebeelden.;http://data.bibliotheken.nl/id/nbt/p161524818;1756;1756
Opus posthumum, of Schrandere dog onpartydige zamenspraak;http://data.bibliotheken.nl/id/nbt/p395338735;1756;1756
"Historische beschryving; of onzydig relaas, van het algemeen misnoegen der burgeren van Amsterdam.";http://data.bibliotheken.nl/id/nbt/p141666188;1748;1748
Oogen-troost, voor de Amsterdammers ter gelegenheid der aenkomste van den vermaerden doctor, Hillmer, te Amsteldam;http://data.bibliotheken.nl/id/nbt/p160222451;1749;1749
Catti aborigines Batavorum. Dat is: De Katten de voorouders der Batavieren, ofte De twee Katwijken aan see en aan den Rijn. Met de huisen Te Britten en Sand.;http://data.bibliotheken.nl/id/nbt/p238026205;1745;1745
Beschryvinge der stadt Gorinchem, en landen van Arkel.;http://data.bibliotheken.nl/id/nbt/p189721936;1755;1755
Antwoord aan den opstelder van de Aanmerkingen op de vergaderingen in de Schutters Doelen [...] in [...] Amsterdam;http://data.bibliotheken.nl/id/nbt/p157622762;1748;1748
Den geheimen illumineer-kunst.;http://data.bibliotheken.nl/id/nbt/p260529486;1747;1747
Amsterdamsche Argus, acht gevende op alle voorkomende zaken [...] om de wanstalligheden der menschelyke bedryven aan te wyzen.;http://data.bibliotheken.nl/id/nbt/p174025742;1719;1719
Memoriaal of beschryving van de stad Grave, en den lande van Cuyk.;http://data.bibliotheken.nl/id/nbt/p174396414;1752;1752
Cronycke ofte korte waere beschryvinge der stad Rotterdam.;http://data.bibliotheken.nl/id/nbt/p186860609;1746;1746
Aanmerkinge op de vergaderingen in de Schutters Doelen, het maken van artikelen, en inleveren der requesten [...] in [...] Amsterdam.;http://data.bibliotheken.nl/id/nbt/p157620239;1748;1748
Algemeene histori.;http://data.bibliotheken.nl/id/nbt/p180230956;1752;1752
Korte schets der tegenwoordige beroerten in de Vereenigde Nederlanden, over het afschaffen der pachteryen, voornaamlyk in de provincien van Groningen, Vriesland, Holland en Utrecht;http://data.bibliotheken.nl/id/nbt/p157186431;1748;1748
De klaagende grondvesten der Amsterdamsche koornmarkt, aan de zogenaamde groote beurs;http://data.bibliotheken.nl/id/nbt/p298545055;1760;1769
"Maandelyksche berichten uit de andere waerelt; of de spreekende dooden";http://data.bibliotheken.nl/id/nbt/p175764441;1721;1721
Godvruchtige bespiegelingen over den nacht, den starrenhemel en den winter.;http://data.bibliotheken.nl/id/nbt/p18591778X;1762;1762
De Hollandsche spectator.;http://data.bibliotheken.nl/id/nbt/p150274181;1731;1731
Naamen en woonplaatsen van de mrs. chirurgyns, der stad Amsteldam;http://data.bibliotheken.nl/id/nbt/p337899517;1796;1796
"Behandeling van't kamp-regt; d'aaloude en opperste regts-vorderinge voor den Hove van Holland, onder de eerste graaven.";http://data.bibliotheken.nl/id/nbt/p224230263;1740;1740
De konst-kamer der allerschoonste portraitten van verscheide prinsen en prinsessen [...]. Geschildert door [...] Antoni van Dyck [...]. Welken den autheur zelve heeft laaten snyden;http://data.bibliotheken.nl/id/nbt/p240303415;1728;1728
Biblia, dat is De gantsche H. Schrifture vervattende alle de canonyke boeken des Ouden en des Nieuwen Testaments;http://data.bibliotheken.nl/id/nbt/p352093684;1753;1753
Kennisse der aloude en hedendaagsche gedenkpenningen.;http://data.bibliotheken.nl/id/nbt/p227584252;1728;1728
Hollandsche spectator.;http://data.bibliotheken.nl/id/nbt/p159315875;1756;1756
Nieuwe verligter, lerende de making, en bereiding van alle zoorten van waterverwen.;http://data.bibliotheken.nl/id/nbt/p394101189;1753;1753
Placcaat en ordonnantie, beroerende het vangen, zouten [...] en leggen van den haring;http://data.bibliotheken.nl/id/nbt/p394578570;1788;1788
Requeste. Aan de wel-ed: groot agtbare heeren [...] van den geregte der stadt Leyden;http://data.bibliotheken.nl/id/nbt/p160225086;1748;1748
Kleyne en beknopte atlas, of Tooneel des oorlogs in Europa;http://data.bibliotheken.nl/id/nbt/p302501029;1730;1739
Beschryving van de stad Briele, en den lande van Voorn.;http://data.bibliotheken.nl/id/nbt/p20446403X;1729;1729
De maandelykse Nederlandsche Mercurius, geevende een volledig bericht van alles, wat'er aanmerkenswaardig ieder maand, in Europa is voorgevallen.;http://data.bibliotheken.nl/id/nbt/p182205525;1756;1756
Staatkundige historie van Holland.;http://data.bibliotheken.nl/id/nbt/p182205029;1756;1756
Kunst en taalkundige redenvoering, op de kunst- en historie-kundige beschryving en aanmerkingen over alle de schilderyen op het stadhuis te Amsteldam, door Jan van Dyk. Dienende tot een nadere opheldering [...] van dit werk;http://data.bibliotheken.nl/id/nbt/p201920336;1758;1758
Biblia. Dat is de gantsche H. Schrifture;http://data.bibliotheken.nl/id/nbt/p310874211;1765;1765
Historisch bewys, dat het graafschap van Holland [...] tot den afgezwooren Philips den II toe, altyd een leen des Duytschen ryks geweest is.;http://data.bibliotheken.nl/id/nbt/p236444484;1748;1748
Korte schets der tegenwoordige beroerten in de Vereenigde Nederlanden, voornaamlyk over het afschaffen der pachteryen, in de provincien van Groningen, Vriesland, Holland en wel in 't byzonder te Haarlem, Leiden, 's Gravenhage en te Amsterdam enz.;http://data.bibliotheken.nl/id/nbt/p141360046;1748;1748
Zeer korte en teffens klaare beschryving van de Chineese vernis [...] benevens verscheide andere vernissen.;http://data.bibliotheken.nl/id/nbt/p399541721;1756;1756
Henrik de Groote.;http://data.bibliotheken.nl/id/nbt/p184860083;1753;1753
Handvesten, privilegien, octroyen, rechten, en vryheden, midsgaders ordonnantien [...] der stad Leyden.;http://data.bibliotheken.nl/id/nbt/p228166624;1759;1759
Hardervicum antiquum ofte Beschryvinge der stadt Harderwyck.;http://data.bibliotheken.nl/id/nbt/p300936028;1732;1732
(Title A2v:) Ordonnantie en reglement voor de krygsraad van de schutterye der stadt Leyden;http://data.bibliotheken.nl/id/nbt/p159584337;1749;1749
Lyst der namen en woonplaatsen van de mrs. chirurgyns, der stad Amsteldam;http://data.bibliotheken.nl/id/nbt/p417239068;1770;1770
Nederlands displegtigheden, vertoonende de plegtige gebruiken aan den dis [...] onder de [...] ingezetenen der Nederlanden, weleer gebruikelyk.;http://data.bibliotheken.nl/id/nbt/p224237233;1732;1732
La peinture, poëme en trois chants.;http://data.bibliotheken.nl/id/nbt/p181885115;1770;1770
Chronyk van Holland.;http://data.bibliotheken.nl/id/nbt/p234577908;1740;1740
Het groot ceremonie-boek der beschaafde zeeden.;http://data.bibliotheken.nl/id/nbt/p182871452;1700;1799
De al te groote vryheid der drukpers, geregtelyk tegen gesprooken en bepaalt;http://data.bibliotheken.nl/id/nbt/p310269792;1760;1769
De voornaamste gronden der tekenkonst [...] waar in, door natuurlyke voorbeelden, veelderlei stant en gedaante van hoofden en tronien.;http://data.bibliotheken.nl/id/nbt/p400945029;1723;1723
Beschryvinge van't stadhuis van Amsterdam;http://data.bibliotheken.nl/id/nbt/p399542086;1737;1737
De blafkaaker, rabbelende en knabbelende over het merg van gereede en ongereede gladde en aangenaame kost. Onder de zinspreuk: Het is niet anders;http://data.bibliotheken.nl/id/nbt/p395473799;1759;1759
Korte schets of dag-verhaal van het tegenwoordig gedrag der burgeren van Amsterdam.;http://data.bibliotheken.nl/id/nbt/p157372901;1748;1748
Request der Dordrechtsche burgerye aen derzelver regeeringe, overgegeven den 10. october 1748.;http://data.bibliotheken.nl/id/nbt/p158973828;1748;1748
Kort dog zakelyk verhaal, van alle de plunderingen en verwoestingen van de huizen en goederen der pagters;http://data.bibliotheken.nl/id/nbt/p237396815;1748;1748
Opmerkelyke brief van een Amsterdams heer [...] behelzende [...] het gepasseerde zedert den 8ste augustus in Amsterdam voorgevallen;http://data.bibliotheken.nl/id/nbt/p157479900;1748;1748
Plegtige inhuldiging van zyne doorlugtigste hoogheidt, Willem Karel Henrik Friso [...] als markgraaf van Vere.;http://data.bibliotheken.nl/id/nbt/p185356168;1751;1751
Den Amsterdamschen Hermes. Zynde een historisch, poëetisch, en satyrisch verhaal van de zotheden der voorby zynde [...] eeuw.;http://data.bibliotheken.nl/id/nbt/p161751768;1722;1722
Alkmaer en deszelfs geschiedenissen uit de nagelatene papieren van Simon Eikelenberg [...] beschreven.;http://data.bibliotheken.nl/id/nbt/p227110293;1747;1747
De snelziende Lynceus. Berispende, op een vrolyke wyze de gebreken dezer eeuw.;http://data.bibliotheken.nl/id/nbt/p175104565;1748;1748
Beschryving der bisschoplyke munten en zegelen van Utrecht in't byzonder.;http://data.bibliotheken.nl/id/nbt/p189720948;1726;1726
Les principaux fondements du dessein [...] avec plusieurs figures parfaites d'hommes & de femmes dans leur differentes postures.;http://data.bibliotheken.nl/id/nbt/p261676369;1723;1723
Lyk-predicatie op de begravenisse van [...] de princesse douariere d'Orange [...] den 21. van wintermaand 1675 [...]. Nu op nieuws herdrukt en by gelegentheid van H.K.H. smertelyk overlyden in het licht gegeven.;http://data.bibliotheken.nl/id/nbt/p162958323;1759;1759
"Naamlyst van het beroemd [...] kabinet teekeningen, crayonnen en miniatuuren [...]. Alles [...] by een verzameld door [...] Michiel Oudaan. 't Welk verkogt zal worden te Rotterdam [...] ten huize van den overleedenen, op maandag den 3den november 1766 [...] door de boekverkoopers, J. Bosch, J. Burgvliet, en R. Arrenberg; by welken deeze naamlyst te bekomen is";http://data.bibliotheken.nl/id/nbt/p21711301X;1766;1766
Verhandeling over de leenroerigheid van het graafschap in Holland.;http://data.bibliotheken.nl/id/nbt/p234677805;1748;1748
De spectator der studenten;http://data.bibliotheken.nl/id/nbt/p240058569;1774;1774
Beschryving zo van de onderscheydene ridders en der zelver schildknaapen in Holland, als van de heele, halve, achtste eedelieden.;http://data.bibliotheken.nl/id/nbt/p189769033;1750;1750
Zinne-beelden der liefde.;http://data.bibliotheken.nl/id/nbt/p227868358;1703;1703
Byzondere aenmerkingen over het aenleggen van pragtige en gemeene landhuizen, lusthoven, plantagien.;http://data.bibliotheken.nl/id/nbt/p271534516;1737;1737
De vier uitmuntende gedigten, benevens de Polybius [...] als mede alle de lof-digten.;http://data.bibliotheken.nl/id/nbt/p154953075;1742;1742
Zinne-beelden der liefde.;http://data.bibliotheken.nl/id/nbt/p184581133;1732;1732
Requeste. Aan de wel ed. groot agtbaare heeren [...] van den geregte der stad Leiden;http://data.bibliotheken.nl/id/nbt/p158926897;1748;1748
Vermaakelyke minneryen, bestaande in ongehoorde ontmoetingen, wonderlyke omzwervingen en zeltzaame uitkomsten.;http://data.bibliotheken.nl/id/nbt/p174277369;1764;1764
Naaukeurige beschryving der uitwendige godtsdienst-plichten, kerk-zeden en gewoontens van alle volkeren der waereldt.;http://data.bibliotheken.nl/id/nbt/p191420778;1727;1727
Het request van Leidens burgery tegens een zoogenaamde aanmerkenaar verdedigt en opgeheldert;http://data.bibliotheken.nl/id/nbt/p158927826;1748;1748
De groote schouburgh der Nederlantsche konstschilders en schilderessen.;http://data.bibliotheken.nl/id/nbt/p213267624;1753;1753
Naauwkeurig verhaal van de aanstellinge des eerwaardigen heeren, Nicolaas de Castro tot eersten bisschop van Middelburch.;http://data.bibliotheken.nl/id/nbt/p240284895;1757;1757
Community 6 - Period: (1741 - 1803 - Number of books: 141
Name;URI;Begin;End
Naamregister van de ed. mog. heeren Gecommitteerde Raden in de Collegien ter Admiraliteit, als mede de [...] bewindhebberen van de Oost- en West-Indische Compagnie;http://data.bibliotheken.nl/id/nbt/p304442682;1776;1776
Hollands en Utrechts hoogheemraadschap van den Zeeburg en Diemerdyk;http://data.bibliotheken.nl/id/nbt/p369417542;1781;1781
Catalogus van't alom bekende kabinet [...] tekeningen [...] drukken van prent-konst [...] nagelaaten door [...] mr. Johan van der Marck Ægidiusz [...]. Het welke alles zal verkogt worden door de makelaars Hendrik de Winter en Jan Yver [...] den 29 november 1773 [...] te Amsteldam.;http://data.bibliotheken.nl/id/nbt/p226758567;1773;1773
Annales Noviomagi, oppidi olim Batavorum, hodie primariae Gelrorum civitatis.;http://data.bibliotheken.nl/id/nbt/p190386835;1790;1790
D'erven Stichters comptoir almanach, op't iaar [...] 1773.;http://data.bibliotheken.nl/id/nbt/p29218994X;1773;1773
Beknopte genealogie der voornaamste potentaten in Europa [...] opgestelt door [...] Johan Hubner;http://data.bibliotheken.nl/id/nbt/p165175001;1785;1785
Den opregten almanach, op't jaar [...] 1742.;http://data.bibliotheken.nl/id/nbt/p399540377;1742;1742
Verhandeling over de metselary in vestingwerken.;http://data.bibliotheken.nl/id/nbt/p222362707;1755;1755
Namen en woonplaatsen van de overlieden der gildens, binnen de stad Amsterdam, voor het jaar 1770;http://data.bibliotheken.nl/id/nbt/p417239173;1770;1770
Het edel mogende Collegie ter Admiraliteit, resideerende binnen Amsterdam, nevens derzelver bediendens en hunne woonplaatsen;http://data.bibliotheken.nl/id/nbt/p270252908;1780;1780
[D'erfg. Stigters burger-wagt-almanach, op't schrikkel-jaar [...] 1794.];http://data.bibliotheken.nl/id/nbt/p399354166;1794;1794
"De emigrant te Hoboken. Eerste vertoog; behelzende: Kees en Klaartje; of, De vrouw is baas. Klugtspel, zonder bedoeling.";http://data.bibliotheken.nl/id/nbt/p303731753;1788;1788
Hollands en Utrechts hoogheemraadschap van den Zeeburg en Diemerdyk;http://data.bibliotheken.nl/id/nbt/p291420680;1784;1784
Oorsprong, aanwas, geschiedenissen, voorrechten en tegenwoordigen staat der Nederlandsche schutterijen, en exercitie genootschappen.;http://data.bibliotheken.nl/id/nbt/p301238863;1784;1784
"Handvesten; ofte privilegien ende octroyen [...] der stad Amstelredam.";http://data.bibliotheken.nl/id/nbt/p235672807;1748;1748
Het edel mogende Collegie ter Admiraliteit, resideerende binnen Amsterdam, nevens derzelver bediendens en hunne woonplaatsen;http://data.bibliotheken.nl/id/nbt/p304490962;1789;1789
Hollands en Utrechts hoogheemraadschap van den Zeeburg en Diemerdyk;http://data.bibliotheken.nl/id/nbt/p417239033;1770;1770
Historisch verhaal wegens het gebeurde met de steden Hattem en Elburg, in den jaare 1786.;http://data.bibliotheken.nl/id/nbt/p156312034;1786;1786
D'erven Stichters comptoir almanach, op't iaar [...] 1747.;http://data.bibliotheken.nl/id/nbt/p29219076X;1747;1747
